id,id_harga_beras,id_group
7502,147785,223
7503,147836,224
7504,147838,224
7505,147892,224
7506,147940,224
7507,147991,225
7508,147994,225
7509,148047,225
7510,148100,225
7511,148152,225
7512,148193,226
7513,148201,226
7514,148245,226
7515,148253,226
7516,148299,226
7517,148308,226
7518,148352,227
7519,148360,227
7520,148404,228
7521,148452,228
7522,148459,228
7523,148512,228
7524,148557,228
7525,148565,228
7526,148608,228
7527,148616,228
7528,148659,228
7529,148667,228
7530,148709,228
7531,148718,228
7532,148764,228
7533,148773,228
7534,148791,147
7535,148815,228
7536,148823,228
7537,148841,147
7538,148865,228
7539,148892,147
7540,148917,228
7541,148942,147
7542,148966,228
7543,148991,148
7544,149016,229
7545,149041,149
7546,149114,230
7547,149138,150
7548,149164,231
7549,149192,150
7550,149218,231
7551,149245,150
7552,149271,231
7553,149297,150
7554,149329,231
7555,149330,231
7556,149350,150
7557,149375,231
7558,149400,150
7559,149424,231
7560,149450,150
7561,149477,231
7562,149504,150
7563,149529,231
7564,149535,231
7565,149555,150
7566,149580,231
7567,149605,150
7568,149653,150
7569,149677,232
7570,149747,151
7571,149772,233
7572,149798,151
7573,149823,233
7574,149848,151
7575,149873,233
7576,149899,151
7577,149925,233
7578,149932,233
7579,149936,233
7580,149940,233
7581,149951,151
7582,149983,233
7583,149991,233
7584,150004,152
7585,150027,234
7586,150039,234
7587,150050,152
7588,150086,234
7589,150098,152
7590,150123,234
7591,150130,234
7592,150137,234
7593,150149,152
7594,150150,152
7595,150176,234
7596,150183,234
7597,150191,234
7598,150203,152
7599,150227,234
7600,150234,234
7601,150240,234
7602,150251,152
7603,150275,234
7604,150289,234
7605,150302,152
7606,150327,234
7607,150340,234
7608,150351,152
7609,150386,234
7610,150399,152
7611,150424,234
7612,150437,234
7613,150474,234
7614,150486,234
7615,150525,234
7616,150539,234
7617,150584,234
7618,150637,234
7619,150684,234
7620,150723,234
7621,150736,234
7622,150774,234
7623,150789,234
7624,150829,234
7625,150844,234
7626,150895,234
7627,150946,234
7628,150993,234
7629,151042,234
7630,151092,234
7631,151142,234
7632,151177,234
7633,151190,234
7634,151224,234
7635,151237,234
7636,151276,234
7637,151282,234
7638,151290,234
7639,151389,235
7640,151422,235
7641,151435,235
7642,151486,235
7643,151535,235
7644,151576,235
7645,151583,235
7646,151621,235
7647,151634,235
7648,151668,235
7649,151681,235
7650,151731,235
7651,151765,235
7652,151778,235
7653,151827,235
7654,151866,235
7655,151870,235
7656,151880,235
7657,151905,153
7658,151918,235
7659,151933,235
7660,151945,153
7661,151958,153
7662,151981,235
7663,151984,235
7664,151996,153
7665,152019,235
7666,152028,235
7667,152031,235
7668,152044,153
7669,152071,235
7670,152081,235
7671,152085,235
7672,152096,153
7673,152107,153
7674,152118,235
7675,152128,235
7676,152131,235
7677,152143,153
7678,152156,153
7679,152168,235
7680,152179,235
7681,152182,235
7682,152190,153
7683,152194,153
7684,152206,153
7685,152229,235
7686,152244,153
7687,152257,153
7688,152279,235
7689,152295,153
7690,152307,153
7691,152331,235
7692,152335,235
7693,152347,153
7694,152359,153
7695,152381,235
7696,152384,235
7697,152396,153
7698,152408,153
7699,152431,235
7700,152446,153
7701,152478,235
7702,152493,153
7703,152506,153
7704,152528,235
7705,152541,153
7706,152554,153
7707,152577,235
7708,152580,235
7709,152592,153
7710,152604,153
7711,152627,235
7712,152638,153
7713,152643,153
7714,152655,153
7715,152676,235
7716,152677,235
7717,152689,153
7718,152701,153
7719,152723,235
7720,152737,153
7721,152738,153
7722,152750,153
7723,152763,235
7724,152774,235
7725,152789,153
7726,152801,153
7727,152818,235
7728,152824,235
7729,152828,235
7730,152841,153
7731,152852,153
7732,152875,235
7733,152878,235
7734,152891,153
7735,152904,153
7736,152916,235
7737,152924,235
7738,152928,235
7739,152940,153
7740,152953,153
7741,152971,235
7742,152975,235
7743,152990,153
7744,153015,235
7745,153026,235
7746,153040,153
7747,153051,153
7748,153061,235
7749,153071,235
7750,153084,153
7751,153096,153
7752,153116,235
7753,153129,153
7754,153141,153
7755,153153,235
7756,153162,235
7757,153165,235
7758,153178,153
7759,153190,153
7760,153203,235
7761,153205,235
7762,153215,235
7763,153230,153
7764,153241,153
7765,153253,235
7766,153255,235
7767,153263,235
7768,153277,153
7769,153290,153
7770,153303,235
7771,153313,235
7772,153328,153
7773,153339,153
7774,153352,235
7775,153360,235
7776,153363,235
7777,153374,153
7778,153386,153
7779,153399,235
7780,153408,235
7781,153412,235
7782,153424,153
7783,153436,153
7784,153447,235
7785,153449,235
7786,153457,235
7787,153460,235
7788,153472,153
7789,153473,153
7790,153484,153
7791,153487,153
7792,153497,235
7793,153499,235
7794,153504,235
7795,153508,235
7796,153511,235
7797,153512,235
7798,153525,153
7799,153537,153
7800,153540,153
7801,153550,235
7802,153552,235
7803,153557,235
7804,153561,235
7805,153576,153
7806,153589,153
7807,153592,153
7808,153603,235
7809,153609,235
7810,153613,235
7811,153617,235
7812,153629,153
7813,153640,153
7814,153643,153
7815,153653,235
7816,153662,235
7817,153677,153
7818,153688,153
7819,153690,153
7820,153701,235
7821,153705,235
7822,153709,235
7823,153719,153
7824,153722,153
7825,153726,153
7826,153731,153
7827,153734,153
7828,153737,153
7829,153745,235
7830,153747,235
7831,153756,235
7832,153770,153
7833,153781,153
7834,153793,235
7835,153800,235
7836,153814,153
7837,153825,153
7838,153828,153
7839,153839,235
7840,153847,235
7841,153873,153
7842,153888,235
7843,153892,235
7844,153893,235
7845,153902,153
7846,153904,153
7847,153905,153
7848,153918,153
7849,153921,153
7850,153931,235
7851,153933,235
7852,153939,235
7853,153943,235
7854,153944,235
7855,153955,153
7856,153958,153
7857,153970,153
7858,153973,153
7859,153981,235
7860,153983,235
7861,153992,235
7862,153993,235
7863,154004,153
7864,154006,153
7865,154007,153
7866,154019,153
7867,154022,153
7868,154032,235
7869,154034,235
7870,154043,235
7871,154044,235
7872,154055,154
7873,154056,154
7874,154065,154
7875,154068,154
7876,154077,236
7877,154083,236
7878,154084,236
7879,154096,154
7880,154097,154
7881,154108,154
7882,154111,154
7883,154121,236
7884,154130,236
7885,154131,236
7886,154142,154
7887,154144,154
7888,154145,154
7889,154158,154
7890,154168,236
7891,154170,236
7892,154179,236
7893,154180,236
7894,154189,154
7895,154191,154
7896,154194,154
7897,154203,154
7898,154215,236
7899,154225,236
7900,154226,236
7901,154238,154
7902,154240,154
7903,154241,154
7904,154244,154
7905,154254,154
7906,154266,236
7907,154268,236
7908,154270,236
7909,154271,236
7910,154274,236
7911,154278,236
7912,154279,236
7913,154291,154
7914,154303,154
7915,154305,154
7916,154314,236
7917,154323,236
7918,154324,236
7919,154336,154
7920,154339,154
7921,154347,154
7922,154359,236
7923,154361,236
7924,154367,236
7925,154368,236
7926,154377,154
7927,154379,154
7928,154380,154
7929,154390,154
7930,154400,236
7931,154402,236
7932,154410,236
7933,154411,236
7934,154412,236
7935,154423,154
7936,154424,154
7937,154426,154
7938,154433,154
7939,154447,236
7940,154449,236
7941,154455,236
7942,154456,236
7943,154467,154
7944,154468,154
7945,154481,154
7946,154493,236
7947,154497,236
7948,154499,236
7949,154503,236
7950,154504,236
7951,154516,154
7952,154518,154
7953,154519,154
7954,154532,154
7955,154544,236
7956,154546,236
7957,154550,236
7958,154552,236
7959,154556,236
7960,154557,236
7961,154566,154
7962,154568,154
7963,154569,154
7964,154581,154
7965,154591,236
7966,154593,236
7967,154597,236
7968,154601,236
7969,154602,236
7970,154613,154
7971,154615,154
7972,154616,154
7973,154620,154
7974,154628,154
7975,154629,154
7976,154640,236
7977,154642,236
7978,154645,236
7979,154646,236
7980,154651,236
7981,154652,236
7982,154663,154
7983,154665,154
7984,154666,154
7985,154677,154
7986,154678,154
7987,154689,236
7988,154691,236
7989,154695,236
7990,154700,236
7991,154701,236
7992,154712,154
7993,154714,154
7994,154715,154
7995,154726,154
7996,154737,236
7997,154739,236
7998,154741,236
7999,154742,236
8000,154747,236
8001,155513,259
8002,155607,260
8003,155658,260
8004,155707,260
8005,155757,260
8006,155808,260
8007,156364,286
8008,156810,261
8009,156856,261
8010,157197,262
8011,157395,263
8012,157418,287
8013,157442,263
8014,157466,287
8015,157755,288
8016,157806,288
8017,160501,289
8018,160764,264
8019,161118,290
8020,167388,265
8021,167439,265
8022,167489,265
8023,167536,265
8024,167582,265
8025,167628,265
8026,168134,291
8027,168228,292
8028,168324,293
8029,168370,293
8030,168470,294
8031,171273,295
8032,171825,400
8033,171829,400
8034,171830,400
8035,171859,400
8036,171862,400
8037,171866,400
8038,171867,400
8039,171904,400
8040,171909,400
8041,171910,400
8042,171950,400
8043,171953,400
8044,171959,400
8045,171992,400
8046,171995,400
8047,172001,400
8048,172002,400
8049,172037,400
8050,172040,400
8051,172046,400
8052,172077,400
8053,172080,400
8054,172085,400
8055,172121,400
8056,172124,400
8057,172130,400
8058,172131,400
8059,172168,400
8060,172171,400
8061,172176,400
8062,172177,400
8063,172212,400
8064,172217,400
8065,172229,345
8066,172259,400
8067,172265,400
8068,172266,400
8069,172306,400
8070,172311,400
8071,172324,346
8072,172352,400
8073,172357,400
8074,172358,400
8075,172370,346
8076,172373,346
8077,172397,400
8078,172403,400
8079,172404,400
8080,172419,346
8081,172445,400
8082,172448,400
8083,172454,400
8084,172466,346
8085,172491,400
8086,172494,400
8087,172499,400
8088,172500,400
8089,172513,346
8090,172539,400
8091,172542,400
8092,172548,400
8093,172560,346
8094,172575,346
8095,172586,400
8096,172589,400
8097,172595,400
8098,172596,400
8099,172633,400
8100,172641,400
8101,172642,400
8102,172671,400
8103,172678,400
8104,172719,400
8105,172720,400
8106,172759,400
8107,172769,400
8108,172808,400
8109,172818,400
8110,172859,400
8111,172869,400
8112,172911,400
8113,172921,400
8114,172926,347
8115,172961,400
8116,172971,400
8117,172976,347
8118,173011,400
8119,173055,400
8120,173064,400
8121,173069,348
8122,173106,400
8123,173116,400
8124,173121,348
8125,173155,400
8126,173165,400
8127,173169,348
8128,173202,400
8129,173211,400
8130,173216,348
8131,173234,348
8132,173252,400
8133,173262,400
8134,173267,348
8135,173284,348
8136,173302,400
8137,173306,400
8138,173311,400
8139,173316,348
8140,173331,348
8141,173335,348
8142,173348,400
8143,173351,400
8144,173356,400
8145,173361,348
8146,173379,348
8147,173396,400
8148,173400,400
8149,173409,348
8150,173426,348
8151,173430,348
8152,173446,400
8153,173451,400
8154,173455,348
8155,173473,348
8156,173476,348
8157,173490,400
8158,173495,400
8159,173499,400
8160,173504,348
8161,173522,348
8162,173525,348
8163,173539,400
8164,173543,400
8165,173547,400
8166,173552,348
8167,173570,348
8168,173573,348
8169,173578,348
8170,173579,400
8171,173586,400
8172,173591,400
8173,173595,400
8174,173600,348
8175,173616,348
8176,173619,348
8177,173624,348
8178,173625,400
8179,173633,400
8180,173636,400
8181,173640,400
8182,173651,348
8183,173661,348
8184,173662,348
8185,173664,348
8186,173682,400
8187,173686,400
8188,173708,348
8189,173709,348
8190,173715,348
8191,173725,400
8192,173727,400
8193,173735,348
8194,173750,348
8195,173753,348
8196,173754,348
8197,173756,348
8198,173761,348
8199,173775,400
8200,173779,400
8201,173784,348
8202,173800,348
8203,173803,348
8204,173804,348
8205,173806,348
8206,173811,348
8207,173817,400
8208,173825,400
8209,173827,400
8210,173829,400
8211,173833,348
8212,173847,348
8213,173850,348
8214,173851,348
8215,173856,348
8216,173862,400
8217,173866,400
8218,173868,400
8219,173876,348
8220,173880,348
8221,173884,348
8222,173892,348
8223,173895,348
8224,173896,348
8225,173897,348
8226,173898,348
8227,173902,348
8228,173908,400
8229,173913,400
8230,173916,400
8231,173918,400
8232,173920,400
8233,173925,348
8234,173929,348
8235,173931,348
8236,173937,348
8237,173943,348
8238,173944,348
8239,173945,348
8240,173951,348
8241,173957,400
8242,173962,400
8243,173966,400
8244,173968,400
8245,173973,348
8246,173977,348
8247,173979,348
8248,173988,348
8249,173991,348
8250,173992,348
8251,173993,348
8252,173994,348
8253,173999,348
8254,174005,400
8255,174010,400
8256,174012,400
8257,174014,400
8258,174016,400
8259,174024,348
8260,174026,348
8261,174035,348
8262,174038,348
8263,174039,348
8264,174040,348
8265,174045,348
8266,174050,400
8267,174055,400
8268,174058,400
8269,174060,400
8270,174070,348
8271,174072,348
8272,174081,348
8273,174084,348
8274,174085,348
8275,174086,348
8276,174087,348
8277,174092,348
8278,174098,400
8279,174103,400
8280,174105,400
8281,174109,400
8282,174119,348
8283,174129,348
8284,174132,348
8285,174133,348
8286,174134,348
8287,174135,348
8288,174140,348
8289,174144,400
8290,174150,400
8291,174153,400
8292,174155,400
8293,174157,400
8294,174160,400
8295,174167,348
8296,174173,348
8297,174176,348
8298,174179,348
8299,174180,348
8300,174181,348
8301,174182,348
8302,174186,348
8303,174190,400
8304,174191,400
8305,174196,400
8306,174198,400
8307,174200,400
8308,174202,400
8309,174204,400
8310,174209,348
8311,174210,348
8312,174212,348
8313,174220,348
8314,174221,348
8315,174223,348
8316,174224,348
8317,174225,348
8318,174226,348
8319,174231,348
8320,174235,400
8321,174237,400
8322,174243,400
8323,174246,400
8324,174248,400
8325,174251,400
8326,174256,348
8327,174259,348
8328,174269,348
8329,174272,348
8330,174273,348
8331,174274,348
8332,174275,348
8333,174280,348
8334,174284,400
8335,174286,400
8336,174291,400
8337,174294,400
8338,174296,400
8339,174298,400
8340,174301,400
8341,174306,348
8342,174307,348
8343,174309,348
8344,174317,348
8345,174320,348
8346,174321,348
8347,174322,348
8348,174323,348
8349,174328,348
8350,174332,400
8351,174334,400
8352,174339,400
8353,174341,400
8354,174343,400
8355,174345,400
8356,174348,400
8357,174353,348
8358,174361,348
8359,174365,348
8360,174368,348
8361,174369,348
8362,174370,348
8363,174371,348
8364,174375,348
8365,174379,400
8366,174381,400
8367,174385,400
8368,174388,400
8369,174390,400
8370,174392,400
8371,174395,400
8372,174400,348
8373,174401,348
8374,174403,348
8375,174409,348
8376,174412,348
8377,174415,348
8378,174416,348
8379,174417,348
8380,174418,348
8381,174422,348
8382,174426,400
8383,174428,400
8384,174433,400
8385,174436,400
8386,174438,400
8387,174440,400
8388,174443,400
8389,174447,348
8390,174448,348
8391,174450,348
8392,174458,348
8393,174461,348
8394,174462,348
8395,174463,348
8396,174464,348
8397,174469,348
8398,174472,400
8399,174474,400
8400,174479,400
8401,174482,400
8402,174484,400
8403,174486,400
8404,174489,400
8405,174493,348
8406,174494,348
8407,174496,348
8408,174506,348
8409,174509,348
8410,174510,348
8411,174511,348
8412,174512,348
8413,174516,348
8414,174519,400
8415,174521,400
8416,174526,400
8417,174529,400
8418,174531,400
8419,174533,400
8420,174536,400
8421,174540,348
8422,174541,348
8423,174543,348
8424,174549,348
8425,174552,348
8426,174555,348
8427,174556,348
8428,174557,348
8429,174558,348
8430,174563,348
8431,174567,400
8432,174569,400
8433,174574,400
8434,174576,400
8435,174578,400
8436,174580,400
8437,174583,400
8438,174589,348
8439,174590,348
8440,174598,348
8441,174601,348
8442,174602,348
8443,174603,348
8444,174604,348
8445,174609,348
8446,174613,400
8447,174620,400
8448,174622,400
8449,174624,400
8450,174627,400
8451,174632,348
8452,174634,348
8453,174641,348
8454,174643,348
8455,174646,348
8456,174647,348
8457,174648,348
8458,174649,348
8459,174654,348
8460,174659,400
8461,174664,400
8462,174666,400
8463,174668,400
8464,174670,400
8465,174673,400
8466,174677,348
8467,174679,348
8468,174686,348
8469,174687,348
8470,174690,348
8471,174691,348
8472,174692,348
8473,174693,348
8474,174698,348
8475,174702,400
8476,174707,400
8477,174709,400
8478,174711,400
8479,174713,400
8480,174716,400
8481,174722,348
8482,174724,348
8483,174730,348
8484,174731,348
8485,174737,348
8486,174738,348
8487,174740,348
8488,174744,348
8489,174750,400
8490,174755,400
8491,174758,400
8492,174760,400
8493,174762,400
8494,174765,400
8495,174771,348
8496,174778,348
8497,174780,348
8498,174783,348
8499,174784,348
8500,174786,348
8501,174791,348
8502,174796,400
8503,174801,400
8504,174804,400
8505,174806,400
8506,174808,400
8507,174819,348
8508,174825,348
8509,174826,348
8510,174832,348
8511,174833,348
8512,174835,348
8513,174840,348
8514,174846,400
8515,174851,400
8516,174856,400
8517,174858,400
8518,174867,348
8519,174869,348
8520,174875,348
8521,174881,348
8522,174882,348
8523,174888,348
8524,174894,400
8525,174896,400
8526,174898,400
8527,174903,400
8528,174907,400
8529,174912,348
8530,174914,348
8531,174921,348
8532,174926,348
8533,174927,348
8534,174929,348
8535,174933,348
8536,174938,400
8537,174941,400
8538,174943,400
8539,174948,400
8540,174950,400
8541,174953,400
8542,174958,348
8543,174960,348
8544,174966,348
8545,174970,348
8546,174971,348
8547,174973,348
8548,174978,348
8549,174984,400
8550,174987,400
8551,174992,400
8552,174994,400
8553,174997,400
8554,175004,348
8555,175011,348
8556,175013,348
8557,175014,348
8558,175016,348
8559,175020,348
8560,175025,400
8561,175028,400
8562,175030,400
8563,175033,400
8564,175035,400
8565,175038,400
8566,175043,348
8567,175045,348
8568,175052,348
8569,175057,348
8570,175058,348
8571,175060,348
8572,175064,348
8573,175069,400
8574,175072,400
8575,175074,400
8576,175076,400
8577,175078,400
8578,175080,400
8579,175083,400
8580,175089,348
8581,175091,348
8582,175097,348
8583,175102,348
8584,175103,348
8585,175105,348
8586,175109,348
8587,175115,400
8588,175121,400
8589,175123,400
8590,175125,400
8591,175128,400
8592,175136,348
8593,175143,348
8594,175150,348
8595,175152,348
8596,175157,348
8597,175163,400
8598,175168,400
8599,175171,400
8600,175173,400
8601,175175,400
8602,175178,400
8603,175192,348
8604,175193,348
8605,175199,348
8606,175200,348
8607,175202,348
8608,175207,348
8609,175213,400
8610,175218,400
8611,175221,400
8612,175223,400
8613,175225,400
8614,175230,348
8615,175242,348
8616,175247,348
8617,175248,348
8618,175252,348
8619,175258,400
8620,175264,400
8621,175266,400
8622,175269,400
8623,175271,348
8624,175284,348
8625,175288,348
8626,175289,348
8627,175291,348
8628,175296,348
8629,175302,400
8630,175307,400
8631,175309,400
8632,175311,400
8633,175313,400
8634,175316,400
8635,175330,348
8636,175336,348
8637,175337,348
8638,175343,348
8639,175348,400
8640,175353,400
8641,175356,400
8642,175358,400
8643,175362,400
8644,175364,348
8645,175377,348
8646,175382,348
8647,175383,348
8648,175385,348
8649,175390,348
8650,175396,400
8651,175401,400
8652,175405,400
8653,175407,400
8654,175412,348
8655,175425,348
8656,175428,348
8657,175429,348
8658,175431,348
8659,175435,348
8660,175440,400
8661,175445,400
8662,175449,400
8663,175451,400
8664,175455,348
8665,175472,348
8666,175473,348
8667,175475,348
8668,175479,348
8669,175489,400
8670,175494,400
8671,175496,400
8672,175501,348
8673,175521,348
8674,175523,348
8675,175528,348
8676,175534,400
8677,175539,400
8678,175544,400
8679,175546,400
8680,175551,348
8681,175570,348
8682,175571,348
8683,175572,348
8684,175577,348
8685,175593,400
8686,175594,400
8687,175599,348
8688,175617,348
8689,175619,348
8690,175624,348
8691,175625,400
8692,175639,400
8693,175641,400
8694,175645,348
8695,175664,348
8696,175665,348
8697,175667,348
8698,175671,348
8699,175672,400
8700,175687,400
8701,175689,400
8702,175694,348
8703,175712,348
8704,175713,348
8705,175715,348
8706,175720,348
8707,175721,400
8708,175731,400
8709,175736,400
8710,175738,400
8711,175743,348
8712,175755,348
8713,175760,348
8714,175761,348
8715,175763,348
8716,175779,400
8717,175783,400
8718,175785,400
8719,175790,348
8720,175809,348
8721,175810,348
8722,175818,400
8723,175833,400
8724,175839,348
8725,175857,348
8726,175858,348
8727,175864,400
8728,175878,400
8729,175884,348
8730,175901,348
8731,175902,348
8732,175910,400
8733,175926,400
8734,175931,348
8735,175950,348
8736,175951,348
8737,175953,348
8738,175959,400
8739,175974,400
8740,175999,348
8741,176001,348
8742,176026,348
8743,176043,348
8744,176044,348
8745,176052,401
8746,176072,348
8747,176091,348
8748,176092,348
8749,176100,401
8750,176122,348
8751,176143,348
8752,176149,401
8753,176171,348
8754,176188,348
8755,176191,348
8756,176197,401
8757,176217,348
8758,176239,348
8759,176267,348
8760,176294,402
8761,176337,348
8762,176383,348
8763,176386,348
8764,176432,348
8765,176435,348
8766,176479,349
8767,176522,349
8768,176566,349
8769,176609,349
8770,176655,349
8771,176701,349
8772,176930,350
8773,176952,403
8774,176976,350
8775,176997,403
8776,177022,350
8777,177037,403
8778,177044,403
8779,177070,350
8780,177085,403
8781,177092,403
8782,177117,350
8783,177132,403
8784,177139,403
8785,177164,350
8786,177180,403
8787,177186,403
8788,177209,350
8789,177230,403
8790,177256,350
8791,177278,403
8792,177302,350
8793,177325,403
8794,177348,350
8795,177362,403
8796,177367,403
8797,177412,403
8798,177454,403
8799,177460,403
8800,177502,403
8801,177509,403
8802,177589,404
8803,177596,404
8804,177639,404
8805,177645,404
8806,177684,404
8807,177716,351
8808,177732,404
8809,177739,404
8810,177764,351
8811,177785,404
8812,177786,404
8813,177826,404
8814,177858,352
8815,177872,404
8816,177879,404
8817,177906,352
8818,177922,404
8819,177929,404
8820,177970,404
8821,177978,404
8822,178025,404
8823,178072,404
8824,178109,404
8825,178160,404
8826,178206,404
8827,178321,405
8828,178361,405
8829,178369,405
8830,178418,405
8831,178465,405
8832,178514,405
8833,178562,405
8834,178605,405
8835,178661,405
8836,179123,406
8837,179165,406
8838,179166,406
8839,179212,406
8840,179257,406
8841,179308,406
8842,179355,406
8843,179402,406
8844,179449,406
8845,179495,406
8846,179544,406
8847,179555,406
8848,179564,406
8849,179565,406
8850,179569,406
8851,179571,406
8852,179603,406
8853,179652,406
8854,179700,406
8855,179748,406
8856,179793,406
8857,179842,406
8858,179890,406
8859,179938,406
8860,179986,406
8861,180080,407
8862,180123,407
8863,180131,407
8864,180133,407
8865,180172,407
8866,180206,353
8867,180219,407
8868,180267,407
8869,180314,407
8870,180359,407
8871,180448,408
8872,180497,408
8873,180547,408
8874,180592,408
8875,180640,408
8876,180689,408
8877,180737,408
8878,180787,408
8879,180833,408
8880,180838,408
8881,180862,354
8882,180883,408
8883,180977,409
8884,181064,355
8885,181073,410
8886,181121,410
8887,181172,410
8888,181221,410
8889,181264,410
8890,181504,411
8891,181555,411
8892,181602,411
8893,181639,411
8894,181649,411
8895,181664,356
8896,181691,411
8897,181735,411
8898,181782,411
8899,181836,357
8900,181880,357
8901,181924,357
8902,181931,357
8903,181973,357
8904,182016,357
8905,182100,358
8906,182106,358
8907,182142,358
8908,182190,358
8909,182196,358
8910,182235,358
8911,182279,358
8912,182324,358
8913,182371,358
8914,182411,358
8915,182557,359
8916,182582,412
8917,182592,359
8918,182722,360
8919,182895,361
8920,182982,362
8921,183141,413
8922,183151,363
8923,183289,364
8924,183419,365
8925,183714,366
8926,183948,414
8927,184370,415
8928,184674,416
8929,185061,417
8930,185559,367
8931,185581,418
8932,186078,419
8933,186126,419
8934,186172,419
8935,186263,420
8936,186344,421
8937,186391,421
8938,186438,421
8939,186481,421
8940,186524,421
8941,186568,421
8942,186649,422
8943,186698,422
8944,186746,422
8945,186783,422
8946,186791,422
8947,186830,422
8948,186877,422
8949,186920,422
8950,186966,422
8951,187014,422
8952,187060,422
8953,187106,422
8954,187152,422
8955,187198,422
8956,187240,422
8957,187324,423
8958,187371,423
8959,187421,423
8960,187465,423
8961,187510,423
8962,187555,423
8963,187599,423
8964,187645,423
8965,187689,423
8966,187734,423
8967,187781,423
8968,187828,423
8969,187913,424
8970,187957,424
8971,187975,425
8972,187976,425
8973,187985,425
8974,188000,425
8975,188001,425
8976,188009,520
8977,188028,520
8978,188034,520
8979,188058,520
8980,188075,452
8981,188089,520
8982,188095,520
8983,188121,520
8984,188128,520
8985,188151,453
8986,188155,520
8987,188160,520
8988,188186,453
8989,188187,453
8990,188191,520
8991,188198,520
8992,188227,453
8993,188232,520
8994,188238,520
8995,188258,453
8996,188269,453
8997,188274,520
8998,188283,520
8999,188302,453
9000,188314,453
9001,188319,520
9002,188327,520
9003,188359,453
9004,188364,520
9005,188372,520
9006,188396,453
9007,188399,520
9008,188404,520
9009,188427,453
9010,188437,453
9011,188438,453
9012,188443,520
9013,188450,520
9014,188453,520
9015,188475,453
9016,188476,453
9017,188479,520
9018,188509,453
9019,188510,453
9020,188514,520
9021,188523,520
9022,188548,453
9023,188549,453
9024,188554,520
9025,188562,520
9026,188588,453
9027,188591,520
9028,188598,520
9029,188626,453
9030,188627,453
9031,188631,520
9032,188636,520
9033,188663,453
9034,188664,453
9035,188668,520
9036,188673,520
9037,188699,453
9038,188700,453
9039,188709,520
9040,188732,453
9041,188742,453
9042,188743,453
9043,188747,520
9044,188787,453
9045,188788,453
9046,188792,520
9047,188800,520
9048,188823,453
9049,188838,520
9050,188847,520
9051,188892,520
9052,188914,454
9053,188928,520
9054,188929,520
9055,188936,520
9056,188968,520
9057,188969,520
9058,188975,520
9059,188987,520
9060,189011,520
9061,189012,520
9062,189021,520
9063,189051,520
9064,189052,520
9065,189060,520
9066,189081,455
9067,189095,520
9068,189104,520
9069,189142,520
9070,189143,520
9071,189151,520
9072,189186,520
9073,189187,520
9074,189195,520
9075,189233,520
9076,189234,520
9077,189242,520
9078,189280,520
9079,189290,520
9080,189330,520
9081,189340,520
9082,189379,520
9083,189380,520
9084,189389,520
9085,189402,456
9086,189424,520
9087,189425,520
9088,189434,520
9089,189469,520
9090,189515,520
9091,189516,520
9092,189558,520
9093,189605,520
9094,189606,520
9095,189654,520
9096,189697,457
9097,189701,520
9098,189743,457
9099,189747,520
9100,189790,457
9101,189831,457
9102,189872,457
9103,189914,457
9104,189955,457
9105,190003,457
9106,190316,521
9107,190364,521
9108,190411,521
9109,190551,522
9110,191179,458
9111,191693,523
9112,191700,523
9113,191739,523
9114,191746,523
9115,191785,523
9116,191792,523
9117,191831,523
9118,191838,523
9119,191877,523
9120,191884,523
9121,191896,459
9122,191910,523
9123,191914,523
9124,191919,523
9125,192156,524
9126,192699,460
9127,193324,525
9128,193473,461
9129,194568,462
9130,194615,462
9131,194671,462
9132,195136,526
9133,195628,463
9134,195703,527
9135,195768,464
9136,195814,464
9137,195879,528
9138,195923,528
9139,195942,465
9140,195987,465
9141,196119,466
9142,196207,467
9143,196369,529
9144,196430,468
9145,196583,530
9146,196709,531
9147,196750,531
9148,196795,531
9149,196839,531
9150,196881,531
9151,196922,531
9152,196944,469
9153,197117,532
9154,197121,532
9155,197140,470
9156,197160,532
9157,197164,532
9158,197204,532
9159,197208,532
9160,197229,471
9161,197248,532
9162,197252,532
9163,197289,532
9164,197293,532
9165,197310,472
9166,197329,532
9167,197332,532
9168,197351,472
9169,197370,532
9170,197374,532
9171,197416,532
9172,197420,532
9173,197458,532
9174,197461,532
9175,197481,473
9176,197504,532
9177,197542,532
9178,197546,532
9179,197582,532
9180,197586,532
9181,197622,532
9182,197625,532
9183,197659,532
9184,197704,532
9185,197708,532
9186,197749,532
9187,197753,532
9188,197792,532
9189,197796,532
9190,197822,474
9191,197833,532
9192,197837,532
9193,197872,532
9194,197876,532
9195,197915,532
9196,197996,533
9197,198035,533
9198,198102,475
9199,198195,534
9200,198392,476
9201,198668,477
9202,198692,535
9203,198757,478
9204,198839,479
9205,198883,479
9206,198908,536
9207,199427,480
9208,199511,481
9209,199595,482
9210,199638,482
9211,199722,483
9212,199764,483
9213,199808,483
9214,199850,483
9215,199892,483
9216,199933,483
9217,199975,483
9218,200015,483
9219,200039,537
9220,200855,484
9221,200881,538
9222,201243,485
9223,201327,486
9224,201615,487
9225,201994,539
9226,203084,488
9227,203122,488
9228,203152,488
9229,203270,550
9230,203274,550
9231,203277,550
9232,203280,550
9233,203291,571
9234,203295,550
9235,203298,550
9236,203301,550
9237,203310,550
9238,203319,571
9239,203322,571
9240,203325,550
9241,203328,550
9242,203341,550
9243,203355,571
9244,203361,550
9245,203366,550
9246,203378,550
9247,203389,571
9248,203392,571
9249,203397,550
